plot_number,map_area_sqm,recorded_area_sqm,pot_kharaba_sqm,expected_area_sqm,area_ratio,classification
2636,13211.7,11800.0,300.0,12100.0,1.0918760330578512,placement
2637,8856.5,9600.0,0.0,9600.0,0.9225520833333334,placement
2638,4705.8,5700.0,100.0,5800.0,0.811344827586207,placement
2639,3682.3,4400.0,100.0,4500.0,0.818288888888889,placement
264,4354.6,3900.0,2100.0,6000.0,0.7257666666666668,uncertain
2640,3063.2,4000.0,100.0,4100.0,0.7471219512195122,uncertain
2641,4881.0,6000.0,100.0,6100.0,0.8001639344262295,placement
2642,15222.4,15200.0,0.0,15200.0,1.0014736842105263,placement
2643,11505.1,9600.0,200.0,9800.0,1.1739897959183674,placement
2644,5055.2,4200.0,0.0,4200.0,1.2036190476190476,uncertain
2645,4580.1,4400.0,0.0,4400.0,1.0409318181818183,placement
2646,34863.2,34400.0,200.0,34600.0,1.0076069364161848,placement
2647,2956.2,2800.0,1000.0,3800.0,0.7779473684210526,uncertain
2648,22147.4,18500.0,100.0,18600.0,1.190720430107527,placement
2649,39234.8,36600.0,300.0,36900.0,1.0632737127371275,placement
265,8722.2,5700.0,3200.0,8900.0,0.9800224719101125,placement
2650,42992.8,44100.0,600.0,44700.0,0.9618076062639822,placement
2651,46112.0,42300.0,3300.0,45600.0,1.0112280701754386,placement
2652,721.3,1700.0,0.0,1700.0,0.4242941176470588,area_error
2653,4107.8,1700.0,0.0,1700.0,2.416352941176471,area_error
2654,3124.1,2100.0,0.0,2100.0,1.4876666666666667,uncertain
2655,6692.7,5900.0,100.0,6000.0,1.11545,placement
2656,6701.2,6100.0,500.0,6600.0,1.0153333333333332,placement
2658,3316.3,3400.0,0.0,3400.0,0.9753823529411765,placement
2659,5955.8,4300.0,200.0,4500.0,1.323511111111111,uncertain
266,87325.3,68800.0,5000.0,73800.0,1.183269647696477,placement
2660,1721.6,4000.0,400.0,4400.0,0.39127272727272727,area_error
2661,13608.6,10800.0,1100.0,11900.0,1.1435798319327732,placement
2662,1966.0,1600.0,0.0,1600.0,1.22875,uncertain
2663,2193.1,1200.0,200.0,1400.0,1.5665,area_error
2664,4195.7,2500.0,1000.0,3500.0,1.1987714285714286,placement
2665,7519.5,6900.0,0.0,6900.0,1.0897826086956521,placement
2666,7074.6,6300.0,700.0000000000001,7000.0,1.010657142857143,placement
2667,5117.1,5100.0,500.0,5600.0,0.9137678571428572,placement
2668,13116.9,12100.0,200.0,12300.0,1.0664146341463414,placement
2669,447.8,0.0,300.0,300.0,1.4926666666666668,uncertain
267,47592.5,51500.0,1300.0,52800.0,0.901373106060606,placement
2671,6718.6,0.0,6424.0,6424.0,1.0458592777085929,placement
2672,6739.0,5100.0,0.0,5100.0,1.3213725490196078,uncertain
2673,3391.0,2700.0,200.0,2900.0,1.1693103448275861,placement
2674,1255.5,1100.0,0.0,1100.0,1.1413636363636364,placement
2675,1883.2,9780.0,100.0,9880.0,0.1906072874493927,area_error
268,34054.6,22400.0,700.0000000000001,23100.0,1.474225108225108,uncertain
269,6937.4,7100.0,700.0000000000001,7800.0,0.8894102564102564,placement
27,1903.2,2000.0,500.0,2500.0,0.7612800000000001,uncertain
270,8113.8,7600.0,600.0,8200.0,0.9894878048780488,placement
271,8856.8,7600.0,400.0,8000.0,1.1071,placement
272,7641.3,7500.0,300.0,7800.0,0.9796538461538462,placement
273,21158.8,13600.0,2200.0,15800.0,1.3391645569620252,uncertain
274,334605.6,0.0,331300.0,331300.0,1.009977663748868,placement
275,76135.2,63100.0,12000.0,75100.0,1.0137842876165113,placement
276,6991.5,5200.0,100.0,5300.0,1.3191509433962265,uncertain
277,12191.1,11800.0,100.0,11900.0,1.0244621848739497,placement
278,6124.8,6300.0,0.0,6300.0,0.9721904761904763,placement
279,61650.3,58600.0,2000.0,60600.0,1.0173316831683168,placement
28,5238.1,4600.0,600.0,5200.0,1.007326923076923,placement
280,10768.6,10000.0,200.0,10200.0,1.0557450980392158,placement
281,56133.4,0.0,58800.0,58800.0,0.9546496598639456,placement
282,9958.5,7700.0,700.0000000000001,8400.0,1.1855357142857144,placement
283,5345.9,4700.0,800.0,5500.0,0.9719818181818182,placement
284,1950.2,1700.0,600.0,2300.0,0.8479130434782609,placement
285,3017.9,2100.0,600.0,2700.0,1.1177407407407407,placement
286,14278.3,9900.0,5500.0,15400.0,0.9271623376623376,placement
287,1324111.8,0.0,584600.0,584600.0,2.2649876838864182,area_error
288,30850.8,28400.0,200.0,28600.0,1.0786993006993006,placement
289,22060.7,16600.0,5600.000000000001,22200.0,0.9937252252252252,placement
2897,3188.0,,0.0,0.0,,unknown
29,16607.8,14100.0,1500.0,15600.0,1.064602564102564,placement
290,12861.9,13600.0,1200.0,14800.0,0.8690472972972972,placement
291,15815.0,12400.0,1200.0,13600.0,1.1628676470588235,placement
292,23621.0,20600.0,1300.0,21900.0,1.0785844748858449,placement
293,18905.8,19100.0,700.0000000000001,19800.0,0.9548383838383838,placement
294,15385.3,14000.0,0.0,14000.0,1.0989499999999999,placement
295,27462.0,24500.0,900.0,25400.0,1.0811811023622047,placement
296,357.1,100.0,0.0,100.0,3.571,area_error
297,23297.8,24400.0,900.0,25300.0,0.9208616600790513,placement
298,48713.3,43400.0,6000.0,49400.0,0.9860991902834009,placement
299,16868.5,11800.0,2000.0,13800.0,1.2223550724637682,uncertain
3,1163.6,1200.0,0.0,1200.0,0.9696666666666666,placement
30,4660.9,5600.0,100.0,5700.0,0.8177017543859648,placement
300,7970.0,8600.0,0.0,8600.0,0.9267441860465117,placement
301,6955.3,8200.0,200.0,8400.0,0.8280119047619048,placement
302,63662.6,59100.0,2400.0,61500.0,1.0351642276422763,placement
303,26000.7,27100.0,1900.0,29000.0,0.8965758620689656,placement
304,14630.2,13300.0,400.0,13700.0,1.0678978102189782,placement
305,16012.4,16600.0,400.0,17000.0,0.9419058823529411,placement
306,14938.6,14500.0,400.0,14900.0,1.0025906040268457,placement
307,1404.8,700.0,0.0,700.0,2.0068571428571427,area_error
308,6685.9,6800.0,1100.0,7900.0,0.8463164556962025,placement
309,865.9,600.0,200.0,800.0,1.0823749999999999,placement
31,8211.0,10300.0,0.0,10300.0,0.7971844660194175,uncertain
310,16768.0,14400.0,1500.0,15900.0,1.0545911949685534,placement
311,4939.0,4900.0,100.0,5000.0,0.9878,placement
312,2736.9,2000.0,100.0,2100.0,1.3032857142857144,uncertain
313,2399.7,1900.0,400.0,2300.0,1.0433478260869564,placement
314,1831.5,1600.0,600.0,2200.0,0.8325,placement
315,12258.2,10400.0,1600.0,12000.0,1.0215166666666666,placement
316,3434.1,3200.0,700.0000000000001,3900.0,0.8805384615384615,placement
317,2030.8,1200.0,0.0,1200.0,1.6923333333333332,area_error
318,2324.4,1200.0,100.0,1300.0,1.788,area_error
319,4445.2,3700.0,0.0,3700.0,1.2014054054054053,uncertain
32,3869.8,2600.0,0.0,2600.0,1.4883846153846154,uncertain
320,3913.7,3700.0,100.0,3800.0,1.029921052631579,placement
321,4352.7,2600.0,100.0,2700.0,1.612111111111111,area_error
322,15554.2,16700.0,400.0,17100.0,0.9096023391812866,placement
323,9927.5,9000.0,1900.0,10900.0,0.9107798165137615,placement
324,7733.3,2600.0,600.0,3200.0,2.41665625,area_error
325,4909.8,5400.0,0.0,5400.0,0.9092222222222223,placement
326,26999.0,33000.0,525.0,33525.0,0.8053392990305742,placement
327,12517.8,10600.0,200.0,10800.0,1.1590555555555555,placement
328,4571.1,5300.0,500.0,5800.0,0.7881206896551725,uncertain
329,2469.9,3600.0,0.0,3600.0,0.6860833333333334,uncertain
33,1146.8,200.0,100.0,300.0,3.8226666666666667,area_error
330,7142.0,7100.0,100.0,7200.0,0.9919444444444444,placement
331,7214.7,6200.0,200.0,6400.0,1.1272968749999999,placement
332,161034.1,0.0,161900.0,161900.0,0.9946516368128475,placement
333,10224.0,9400.0,675.0,10075.0,1.014789081885856,placement
334,10482.5,7800.0,2100.0,9900.0,1.058838383838384,placement
335,45963.4,41500.0,2600.0,44100.0,1.0422539682539682,placement
336,492.4,200.0,0.0,200.0,2.4619999999999997,area_error
337,17453.6,11100.0,4600.0,15700.0,1.1116942675159234,placement
338,21923.4,18700.0,0.0,18700.0,1.1723743315508022,placement
339,759.7,100.0,0.0,100.0,7.597,area_error
34,7140.9,8900.0,0.0,8900.0,0.8023483146067415,placement
340,17336.1,15800.0,1400.0000000000002,17200.0,1.0079127906976744,placement
341,8235.5,6500.0,200.0,6700.0,1.229179104477612,uncertain
342,6845.1,5900.0,300.0,6200.0,1.1040483870967743,placement
343,5087.6,4000.0,100.0,4100.0,1.2408780487804878,uncertain
344,10113.8,10800.0,0.0,10800.0,0.9364629629629629,placement
345,51358.7,40500.0,1600.0,42100.0,1.2199216152019001,uncertain
346,8959.8,10900.0,0.0,10900.0,0.822,placement
347,621.0,700.0,0.0,700.0,0.8871428571428571,placement
348,12191.6,11000.0,0.0,11000.0,1.1083272727272728,placement
349,22217.1,28100.0,700.0000000000001,28800.0,0.7714270833333333,uncertain
35,17878.1,16600.0,0.0,16600.0,1.0769939759036145,placement
350,9989.3,8600.0,600.0,9200.0,1.0857934782608696,placement
351,14802.9,13100.0,0.0,13100.0,1.1299923664122138,placement
352,492.0,200.0,0.0,200.0,2.46,area_error
353,8816.1,12500.0,0.0,12500.0,0.705288,uncertain
354,13278.3,13300.0,0.0,13300.0,0.9983684210526316,placement
355,18808.5,18200.0,0.0,18200.0,1.033434065934066,placement
356,12803.8,8300.0,0.0,8300.0,1.5426265060240962,area_error
357,21099.2,20400.0,1000.0,21400.0,0.9859439252336449,placement
358,4186.0,11800.0,0.0,11800.0,0.3547457627118644,area_error
359,47274.8,52600.0,6800.000000000001,59400.0,0.795872053872054,uncertain
36,3759.1,2800.0,0.0,2800.0,1.3425357142857142,uncertain
360,410.5,200.0,0.0,200.0,2.0525,area_error
361,282.0,300.0,0.0,300.0,0.94,placement
362,2494.2,5100.0,0.0,5100.0,0.4890588235294117,area_error
363,2105.9,2000.0,0.0,2000.0,1.05295,placement
364,2011.5,2100.0,0.0,2100.0,0.9578571428571429,placement
365,3321.1,4800.0,0.0,4800.0,0.6918958333333333,uncertain
366,4901.7,3200.0,300.0,3500.0,1.4004857142857143,uncertain
367,4326.2,3700.0,0.0,3700.0,1.1692432432432431,placement
368,34511.9,33800.0,300.0,34100.0,1.0120791788856305,placement
369,2254.4,2300.0,0.0,2300.0,0.9801739130434783,placement
37,3618.9,71000.0,2000.0,73000.0,0.04957397260273973,area_error
370,2944.4,3500.0,0.0,3500.0,0.8412571428571429,placement
371,10220.9,11200.0,0.0,11200.0,0.9125803571428571,placement
372,7500.3,7300.0,0.0,7300.0,1.0274383561643836,placement
373,38636.3,35200.0,3400.0000000000005,38600.0,1.000940414507772,placement
374,38416.8,40600.0,0.0,40600.0,0.9462266009852217,placement
375,11640.3,9700.0,1000.0,10700.0,1.0878785046728972,placement
376,2359.1,900.0,1100.0,2000.0,1.1795499999999999,placement
377,8696.9,12000.0,0.0,12000.0,0.7247416666666666,uncertain
378,47378.0,68600.0,1500.0,70100.0,0.6758630527817404,uncertain
379,45754.1,38500.0,7600.0,46100.0,0.9924967462039045,placement
38,4800.6,3300.0,0.0,3300.0,1.4547272727272729,uncertain
380,11221.3,13700.0,1900.0,15600.0,0.7193141025641026,uncertain
381,16195.8,13900.0,300.0,14200.0,1.140549295774648,placement
382,14389.3,14000.0,300.0,14300.0,1.006244755244755,placement
383,4376.2,7000.0,0.0,7000.0,0.6251714285714286,uncertain
384,29957.1,25900.0,900.0,26800.0,1.11780223880597,placement
385,19243.6,40200.0,1800.0,42000.0,0.45818095238095236,area_error
386,15047.7,37400.0,1200.0,38600.0,0.38983678756476686,area_error
387,20099.1,20200.0,400.0,20600.0,0.9756844660194174,placement
388,20999.9,19700.0,0.0,19700.0,1.0659847715736042,placement
389,584.0,300.0,0.0,300.0,1.9466666666666668,area_error
39,75914.8,66300.0,7000.0,73300.0,1.0356725784447476,placement
390,6108.3,6400.0,200.0,6600.0,0.9255,placement
391,568.6,15800.0,0.0,15800.0,0.0359873417721519,area_error
392/A,34775.1,200.0,0.0,200.0,173.8755,area_error
392/B,22072.3,200.0,0.0,200.0,110.36149999999999,area_error
393,26294.6,23900.0,500.0,24400.0,1.0776475409836066,placement
394,7102.7,6300.0,500.0,6800.0,1.044514705882353,placement
395,29864.1,23600.0,1900.0,25500.0,1.1711411764705881,placement
396,5024.1,5500.0,0.0,5500.0,0.9134727272727273,placement
397,13384.8,11900.0,0.0,11900.0,1.1247731092436974,placement
398,4791.6,4900.0,0.0,4900.0,0.9778775510204082,placement
399,3821.6,3000.0,0.0,3000.0,1.2738666666666667,uncertain
4,1886.3,2000.0,0.0,2000.0,0.9431499999999999,placement
40,13941.5,11400.0,0.0,11400.0,1.222938596491228,uncertain
400,371.4,400.0,300.0,700.0,0.5305714285714286,area_error
401,21672.7,21800.0,1100.0,22900.0,0.9464061135371179,placement
402,38813.6,0.0,42000.0,42000.0,0.9241333333333333,placement
403,54498.5,48500.0,1400.0000000000002,49900.0,1.0921543086172345,placement
404,52334.5,52600.0,100.0,52700.0,0.9930645161290322,placement
405,41514.4,38500.0,700.0000000000001,39200.0,1.0590408163265306,placement
406,39010.5,41700.0,1100.0,42800.0,0.9114602803738318,placement
407,22507.0,22400.0,2100.0,24500.0,0.9186530612244898,placement
408,67691.3,68600.0,300.0,68900.0,0.9824571843251089,placement
409,1710.7,3700.0,0.0,3700.0,0.46235135135135136,area_error
41,9297.4,10400.0,100.0,10500.0,0.8854666666666666,placement
410,2773.8,2400.0,0.0,2400.0,1.15575,placement
411,6601.3,5100.0,300.0,5400.0,1.222462962962963,uncertain
412,11771.1,14600.0,300.0,14900.0,0.790006711409396,uncertain
413,15452.0,14700.0,300.0,15000.0,1.0301333333333333,placement
414,28444.5,21700.0,3500.0,25200.0,1.12875,placement
415,626.1,500.0,0.0,500.0,1.2522,uncertain
416,25241.5,21900.0,2800.0000000000005,24700.0,1.021923076923077,placement
417,9662.9,9000.0,0.0,9000.0,1.0736555555555556,placement
418,59660.8,61300.0,1300.0,62600.0,0.9530479233226837,placement
419,5378.6,6100.0,800.0,6900.0,0.7795072463768117,uncertain
42,10048.9,10400.0,100.0,10500.0,0.9570380952380952,placement
420,480.8,400.0,0.0,400.0,1.202,uncertain
421,2812.2,2600.0,500.0,3100.0,0.9071612903225806,placement
422,1084.2,1700.0,0.0,1700.0,0.637764705882353,uncertain
423,1485.1,1500.0,0.0,1500.0,0.9900666666666667,placement
424,2387.5,1000.0,100.0,1100.0,2.1704545454545454,area_error
425,1884.4,1800.0,0.0,1800.0,1.046888888888889,placement
426,2345.0,2800.0,0.0,2800.0,0.8375,placement
427,7363.1,5000.0,0.0,5000.0,1.47262,uncertain
428,5188.5,7000.0,0.0,7000.0,0.7412142857142857,uncertain
429,5477.9,5500.0,0.0,5500.0,0.9959818181818181,placement
43,9904.4,10600.0,0.0,10600.0,0.934377358490566,placement
430,6843.7,4000.0,0.0,4000.0,1.710925,area_error
431,4956.4,6800.0,0.0,6800.0,0.7288823529411764,uncertain
432,410.8,300.0,0.0,300.0,1.3693333333333333,uncertain
433,16316.0,17000.0,0.0,17000.0,0.959764705882353,placement
434,5050.5,6100.0,0.0,6100.0,0.8279508196721311,placement
435,5671.7,5800.0,0.0,5800.0,0.9778793103448276,placement
436,4716.6,4800.0,200.0,5000.0,0.94332,placement
437,4586.5,3500.0,0.0,3500.0,1.3104285714285715,uncertain
438/A,4771.3,8400.0,400.0,8800.0,0.5421931818181819,area_error
438/B,4061.2,8400.0,400.0,8800.0,0.46149999999999997,area_error
439,3512.8,6500.0,100.0,6600.0,0.5322424242424243,area_error
44,10365.6,10500.0,0.0,10500.0,0.9872000000000001,placement
440,39163.8,83500.0,10600.0,94100.0,0.4161934112646121,area_error
441,141672.3,0.0,154300.0,154300.0,0.9181613739468567,placement
442,2406.9,0.0,1300.0,1300.0,1.8514615384615385,area_error
443,1657.3,0.0,1600.0,1600.0,1.0358125,placement
444,105676.1,0.0,105300.0,105300.0,1.0035716999050333,placement
445,128164.7,0.0,127100.00000000001,127100.00000000001,1.0083768686073955,placement
446,82547.1,52600.0,25600.0,78200.0,1.0555895140664961,placement
447,129527.0,0.0,126900.0,126900.0,1.0207013396375098,placement
448,87869.8,0.0,86400.0,86400.0,1.0170115740740742,placement
449,81060.0,21000.0,0.0,21000.0,3.86,area_error
45,36399.9,34700.0,200.0,34900.0,1.0429770773638969,placement
450,21847.3,75100.0,4100.0,79200.0,0.27584974747474744,area_error
451,6000.3,4700.0,600.0,5300.0,1.1321320754716981,placement
452,6041.0,4600.0,600.0,5200.0,1.1617307692307692,placement
453,5770.0,5600.0,500.0,6100.0,0.9459016393442623,placement
454,3149.1,3700.0,0.0,3700.0,0.8511081081081081,placement
455,3071.5,2000.0,0.0,2000.0,1.53575,area_error
456,4984.1,4100.0,0.0,4100.0,1.2156341463414635,uncertain
457,10126.5,9400.0,2400.0,11800.0,0.858177966101695,placement
458,21540.0,19500.0,900.0,20400.0,1.0558823529411765,placement
459,48679.7,43100.0,0.0,43100.0,1.1294593967517401,placement
46,40393.5,36300.0,900.0,37200.0,1.0858467741935485,placement
460,15841.6,11600.0,2100.0,13700.0,1.1563211678832117,placement
461,1838.5,2000.0,0.0,2000.0,0.91925,placement
48,2704.0,11200.0,0.0,11200.0,0.24142857142857144,area_error
486,64725.0,44600.0,13799.999999999998,58400.0,1.108304794520548,placement
487,61296.3,51600.0,8200.0,59800.0,1.0250217391304348,placement
488,166378.1,0.0,156900.0,156900.0,1.0604085404716381,placement
489,113189.2,0.0,114300.0,114300.0,0.9902817147856517,placement
49,7641.2,14400.0,0.0,14400.0,0.5306388888888889,area_error
490,138163.3,0.0,135900.0,135900.0,1.016654157468727,placement
491,98499.8,80900.0,3100.0,84000.0,1.1726166666666666,placement
492,100104.5,72900.0,27900.0,100800.0,0.9931001984126984,placement
493,124504.2,0.0,119800.0,119800.0,1.0392671118530885,placement
494,164333.4,0.0,164400.0,164400.0,0.9995948905109489,placement
495,6114.0,10800.0,800.0,11600.0,0.5270689655172414,area_error
496,30578.9,12900.0,0.0,12900.0,2.3704573643410853,area_error
497,82796.9,27300.0,7000.0,34300.0,2.4139037900874634,area_error
498,70644.3,58700.0,3000.0,61700.0,1.1449643435980552,placement
499,83465.1,64700.0,22100.0,86800.0,0.9615794930875576,placement
5,899.7,1300.0,0.0,1300.0,0.6920769230769231,uncertain
50,31243.5,22000.0,0.0,22000.0,1.4201590909090909,uncertain
500,25295.9,18300.0,5600.000000000001,23900.0,1.058405857740586,placement
501,113244.9,89000.0,26002.0,115002.0,0.9847211352846037,placement
502,31451.9,32500.0,2700.0,35200.0,0.8935198863636364,placement
503,39936.1,28300.0,8900.0,37200.0,1.073551075268817,placement
504,92191.2,66800.0,27000.0,93800.0,0.9828486140724947,placement
505,115203.4,104200.0,8600.0,112800.0,1.0213067375886524,placement
506,118926.6,79900.0,11600.0,91500.0,1.299744262295082,uncertain
507,112146.2,76900.0,31450.0,108350.0,1.0350364559298568,placement
508,37228.6,24900.0,2600.0,27500.0,1.3537672727272727,uncertain
509,22888.5,19600.0,4500.0,24100.0,0.9497302904564315,placement
51,8323.5,8600.0,0.0,8600.0,0.9678488372093024,placement
510,23369.5,7500.0,700.0000000000001,8200.0,2.849939024390244,area_error
511,8007.7,21400.0,2200.0,23600.0,0.3393093220338983,area_error
512,7202.8,8200.0,100.0,8300.0,0.8678072289156626,placement
513,155160.8,0.0,154700.0,154700.0,1.002978668390433,placement
514,127564.0,0.0,130200.0,130200.0,0.9797542242703533,placement
515,21038.3,20000.0,900.0,20900.0,1.0066172248803826,placement
516,33471.6,31700.0,1200.0,32900.0,1.0173738601823707,placement
517,32684.7,25600.0,3800.0,29400.0,1.1117244897959184,placement
518,29378.5,26800.0,425.00000000000006,27225.0,1.0791000918273645,placement
519,3073.2,4100.0,0.0,4100.0,0.7495609756097561,uncertain
52,17469.9,17800.0,700.0000000000001,18500.0,0.944318918918919,placement
520,19785.8,21500.0,0.0,21500.0,0.9202697674418604,placement
521,7787.6,10200.0,0.0,10200.0,0.7634901960784314,uncertain
522,6392.1,9300.0,0.0,9300.0,0.6873225806451613,uncertain
523,3198.2,3800.0,0.0,3800.0,0.8416315789473684,placement
524,9755.7,8400.0,400.0,8800.0,1.1086022727272729,placement
525,5025.5,5100.0,1200.0,6300.0,0.7976984126984127,uncertain
526,4002.1,600.0,0.0,600.0,6.670166666666667,area_error
527,21043.8,,0.0,0.0,,unknown
528,3117.1,,0.0,0.0,,unknown
529,7661.1,5600.0,500.0,6100.0,1.2559180327868853,uncertain
53,1952.7,1800.0,0.0,1800.0,1.0848333333333333,placement
530,13699.2,11800.0,0.0,11800.0,1.160949152542373,placement
531,1982.3,3000.0,0.0,3000.0,0.6607666666666666,uncertain
532,11686.1,25000.0,4300.0,29300.0,0.3988430034129693,area_error
533,17741.2,15800.0,1200.0,17000.0,1.0436,placement
534,3704.0,5900.0,100.0,6000.0,0.6173333333333333,uncertain
535,21816.2,18100.0,2200.0,20300.0,1.0746896551724139,placement
536,16659.5,10300.0,2800.0000000000005,13100.0,1.2717175572519084,uncertain
537,29521.3,23600.0,3500.0,27100.0,1.0893468634686347,placement
538,14635.9,16600.0,2900.0,19500.0,0.7505589743589743,uncertain
539,38739.2,35000.0,2000.0,37000.0,1.0470054054054054,placement
54,1716.7,1300.0,0.0,1300.0,1.3205384615384617,uncertain
540,18396.7,,0.0,0.0,,unknown
541,24463.6,26700.0,932.9999999999999,27633.0,0.885303803423443,placement
542,13050.6,12300.0,1400.0000000000002,13700.0,0.9525985401459854,placement
543,38734.9,28300.0,3000.0,31300.0,1.2375367412140577,uncertain
544,75068.7,0.0,76400.0,76400.0,0.9825746073298429,placement
545,39448.2,43200.0,2100.0,45300.0,0.87082119205298,placement
546,52371.8,23800.0,1500.0,25300.0,2.07003162055336,area_error
547,39547.0,34900.0,3700.0,38600.0,1.0245336787564767,placement
548,14324.9,12300.0,600.0,12900.0,1.1104573643410853,placement
549,28689.3,19400.0,200.0,19600.0,1.4637397959183673,uncertain
55,3483.6,2600.0,0.0,2600.0,1.339846153846154,uncertain
550,3334.1,3100.0,1000.0,4100.0,0.8131951219512195,placement
551,3153.5,5500.0,0.0,5500.0,0.5733636363636364,area_error
552,11295.7,7500.0,1100.0,8600.0,1.3134534883720932,uncertain
553,1443.3,,0.0,0.0,,unknown
554,36898.8,61400.0,3800.0,65200.0,0.5659325153374234,area_error
555,5859.5,5800.0,300.0,6100.0,0.9605737704918033,placement
556,31294.6,5700.0,0.0,5700.0,5.4902807017543855,area_error
557,166754.5,142500.0,14700.0,157200.0,1.060779262086514,placement
558,11848.2,12400.0,500.0,12900.0,0.9184651162790698,placement
559,8589.4,12400.0,900.0,13300.0,0.6458195488721804,uncertain
56,2410.8,2700.0,0.0,2700.0,0.892888888888889,placement
560,13725.2,14500.0,200.0,14700.0,0.9336870748299321,placement
561,5760.7,6500.0,100.0,6600.0,0.8728333333333333,placement
562,2500.6,600.0,0.0,600.0,4.167666666666666,area_error
563,6511.4,5500.0,0.0,5500.0,1.183890909090909,placement
564,4302.0,3900.0,0.0,3900.0,1.103076923076923,placement
565,2851.5,4100.0,0.0,4100.0,0.6954878048780487,uncertain
566,8378.2,6900.0,0.0,6900.0,1.2142318840579711,uncertain
567,6588.2,6800.0,0.0,6800.0,0.9688529411764706,placement
568/A,8997.9,23600.0,1000.0,24600.0,0.3657682926829268,area_error
568/B,15080.5,23600.0,1000.0,24600.0,0.6130284552845529,uncertain
569,15294.5,15000.0,200.0,15200.0,1.0062171052631579,placement
57,128.5,200.0,0.0,200.0,0.6425,uncertain
570,16600.6,17900.0,300.0,18200.0,0.912120879120879,placement
571,15925.3,14400.0,400.0,14800.0,1.0760337837837837,placement
572,14896.3,16300.0,500.0,16800.0,0.8866845238095238,placement
573,13117.6,13700.0,200.0,13900.0,0.9437122302158274,placement
586,6351.5,10300.0,0.0,10300.0,0.6166504854368932,uncertain
587,14016.4,14800.0,0.0,14800.0,0.9470540540540541,placement
588,288.1,4600.0,0.0,4600.0,0.0626304347826087,area_error
589,5063.5,600.0,0.0,600.0,8.439166666666667,area_error
59,19208.7,18200.0,900.0,19100.0,1.0056910994764399,placement
590,8820.3,8700.0,700.0000000000001,9400.0,0.9383297872340425,placement
591,2616.3,3000.0,400.0,3400.0,0.7695000000000001,uncertain
592,7802.8,8200.0,700.0000000000001,8900.0,0.8767191011235955,placement
593,10234.7,10600.0,600.0,11200.0,0.9138125,placement
594,4902.6,4900.0,100.0,5000.0,0.9805200000000001,placement
595,4085.9,4800.0,0.0,4800.0,0.8512291666666667,placement
596,12669.4,14000.0,500.0,14500.0,0.873751724137931,placement
597,6544.5,4300.0,2200.0,6500.0,1.006846153846154,placement
598,3608.1,2500.0,700.0000000000001,3200.0,1.1275312499999999,placement
599,1080.1,1100.0,200.0,1300.0,0.8308461538461538,placement
6,1193.1,800.0,0.0,800.0,1.491375,uncertain
60,59245.7,59400.0,800.0,60200.0,0.9841478405315615,placement
600,8885.9,9100.0,100.0,9200.0,0.9658586956521739,placement
601,2952.7,3200.0,0.0,3200.0,0.9227187499999999,placement
602,62778.1,57800.0,2200.0,60000.0,1.0463016666666667,placement
603,34886.3,32900.0,2800.0000000000005,35700.0,0.9772072829131654,placement
604,56214.5,25600.0,1700.0000000000002,27300.0,2.059139194139194,area_error
605,46297.3,34300.0,11900.0,46200.0,1.0021060606060608,placement
606,35864.6,36100.0,2700.0,38800.0,0.9243453608247423,placement
607,9541.0,10300.0,400.0,10700.0,0.8916822429906542,placement
608,9860.8,10900.0,1100.0,12000.0,0.8217333333333333,placement
609,13772.3,11000.0,1000.0,12000.0,1.1476916666666666,placement
61,22010.1,26800.0,400.0,27200.0,0.8091948529411764,placement
610,20251.5,21300.0,200.0,21500.0,0.9419302325581396,placement
611,6406.7,6200.0,900.0,7100.0,0.9023521126760563,placement
612,6595.8,6300.0,400.0,6700.0,0.9844477611940299,placement
613,13572.1,14700.0,100.0,14800.0,0.9170337837837839,placement
614,2932.3,1200.0,400.0,1600.0,1.8326875,area_error
615,5908.6,6000.0,700.0000000000001,6700.0,0.8818805970149254,placement
616/A,4814.0,7700.0,600.0,8300.0,0.58,area_error
616/B,3576.7,7700.0,600.0,8300.0,0.43092771084337345,area_error
617,822.7,200.0,200.0,400.0,2.05675,area_error
618,3619.7,4300.0,0.0,4300.0,0.8417906976744186,placement
619,4553.2,5500.0,0.0,5500.0,0.8278545454545454,placement
62,19784.0,26600.0,100.0,26700.0,0.7409737827715356,uncertain
620,494.0,400.0,0.0,400.0,1.235,uncertain
621,6268.1,5600.0,0.0,5600.0,1.1193035714285715,placement
622,13687.1,13200.0,0.0,13200.0,1.036901515151515,placement
623,12777.7,12000.0,0.0,12000.0,1.0648083333333334,placement
624,13116.5,12100.0,0.0,12100.0,1.08400826446281,placement
625,6801.3,7100.0,0.0,7100.0,0.9579295774647888,placement
626,7184.3,7100.0,0.0,7100.0,1.0118732394366197,placement
627,5571.9,4800.0,200.0,5000.0,1.11438,placement
628,2908.2,2600.0,100.0,2700.0,1.0771111111111111,placement
629,1303.8,1500.0,100.0,1600.0,0.814875,placement
63,17517.3,26700.0,200.0,26900.0,0.6512007434944238,uncertain
631,16811.4,17700.0,0.0,17700.0,0.9497966101694916,placement
632,2156.2,1500.0,0.0,1500.0,1.4374666666666664,uncertain
633,1546.9,1200.0,0.0,1200.0,1.2890833333333334,uncertain
634,3046.7,4000.0,0.0,4000.0,0.761675,uncertain
635,1556.6,2000.0,0.0,2000.0,0.7783,uncertain
636,3810.3,6300.0,0.0,6300.0,0.6048095238095238,uncertain
